date,engine,engine_version,suite,assembly,instance_type,run_index,wall_time_sec,peak_rss_mb,pct_cpu,major_page_faults,minor_page_faults,cache_state,notes
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_integrated_chr21_multisample,GRCh37,r8id.8xlarge,8,1.390,638.7,1534,0,13541,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s05m;clone_run_index=8
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_integrated_chr21_multisample,GRCh37,r8id.8xlarge,9,1.350,622.5,1574,0,14895,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s05m;clone_run_index=9
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_integrated_chr21_multisample,GRCh37,r8id.8xlarge,10,1.440,652.5,1515,0,10334,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s05m;clone_run_index=10
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_integrated_chr21_multisample,GRCh37,r8id.8xlarge,11,1.430,619.4,1504,0,10470,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s05m;clone_run_index=11
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_integrated_chr21_multisample,GRCh37,r8id.8xlarge,12,1.400,664.2,1520,0,9941,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s05m;clone_run_index=12
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_integrated_chr21_multisample,GRCh37,r8id.8xlarge,13,1.420,645.7,1535,0,16398,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s05m;clone_run_index=13
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_integrated_chr21_multisample,GRCh37,r8id.8xlarge,14,1.470,633.6,1468,0,14844,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s05m;clone_run_index=14
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_integrated_chr21_multisample,GRCh37,r8id.8xlarge,15,1.420,661.8,1546,0,12487,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s05m;clone_run_index=15
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_integrated_chr21_multisample,GRCh37,r8id.8xlarge,16,1.450,663.0,1518,0,14974,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s05m;clone_run_index=16
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_integrated_chr21_multisample,GRCh37,r8id.8xlarge,17,1.440,657.4,1518,0,8986,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s05m;clone_run_index=17
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_integrated_chr21_multisample,GRCh37,r8id.8xlarge,18,1.430,620.8,1495,0,9589,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s05m;clone_run_index=18
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_integrated_chr21_multisample,GRCh37,r8id.8xlarge,19,1.410,641.5,1518,0,6009,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s05m;clone_run_index=19
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_integrated_chr21_multisample,GRCh37,r8id.8xlarge,20,1.490,632.9,1470,0,11597,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s05m;clone_run_index=20
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_integrated_chr21_multisample,GRCh37,r8id.8xlarge,median_of_20,1.430,647.6,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s05m;p5=1.352;p25=1.410;p75=1.448;p95=1.499;min=1.350;max=1.500;n_clones=20;warmup_run_discarded_per_clone=1;p95_p5_ratio=1.109
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,1,1.840,1736.2,752,0,32882,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=1
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,2,1.880,1770.2,756,0,25444,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=2
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,3,1.910,1768.4,738,0,21983,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=3
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,4,1.850,1772.4,751,0,22635,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=4
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,5,1.900,1760.4,731,0,26011,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=5
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,6,1.870,1772.4,736,0,13003,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=6
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,7,1.910,1742.2,728,1,21494,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=7
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,8,1.930,1746.4,734,0,9993,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=8
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,9,1.850,1800.3,761,0,24740,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=9
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,10,1.830,1674.3,763,1,15757,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=10
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,11,1.880,1770.1,735,0,25047,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=11
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,12,1.830,1740.4,760,0,16457,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=12
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,13,1.830,1762.3,758,0,19828,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=13
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,14,1.820,1784.3,756,0,14676,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=14
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,15,1.850,1720.3,743,0,10189,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=15
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,16,1.920,1756.3,731,0,14036,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=16
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,17,1.810,1826.3,754,1,8081,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=17
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,18,1.830,1810.2,753,0,27623,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=18
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,19,1.840,1744.3,752,0,15152,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=19
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,20,1.840,1742.2,749,0,23406,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=20
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21,GRCh38,r8gd.8xlarge,median_of_20,1.850,1761.4,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;p5=1.811;p25=1.830;p75=1.895;p95=1.930;min=1.810;max=1.930;n_clones=20;warmup_run_discarded_per_clone=1;p95_p5_ratio=1.066
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,1,1.810,1728.2,1042,0,27212,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=1
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,2,1.780,1704.3,1082,0,19321,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=2
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,3,1.690,1674.3,1085,0,26234,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=3
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,4,1.710,1716.3,1084,0,28653,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=4
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,5,1.720,1792.3,1091,0,20327,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=5
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,6,1.810,1724.1,1043,1,22888,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=6
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,7,1.780,1706.3,1061,0,13524,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=7
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,8,1.690,1676.3,1095,0,22864,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=8
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,9,1.710,1776.3,1085,1,12815,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=9
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,10,1.810,1774.2,1059,0,14284,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=10
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,11,1.750,1720.3,1065,0,21832,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=11
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,12,1.730,1814.3,1098,0,17222,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=12
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,13,1.750,1786.3,1073,0,27144,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=13
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,14,1.740,1752.1,1080,0,23621,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=14
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,15,1.720,1790.2,1106,0,23037,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=15
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,16,1.770,1738.1,1076,1,22800,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=16
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,17,1.750,1766.2,1095,0,31288,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=17
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,18,1.730,1796.1,1086,0,22841,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=18
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,19,1.720,1734.2,1093,1,22517,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=19
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,20,1.820,1714.1,1049,0,23323,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;clone_run_index=20
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21,GRCh38,r8id.8xlarge,median_of_20,1.745,1736.2,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s06;p5=1.690;p25=1.720;p75=1.780;p95=1.820;min=1.690;max=1.820;n_clones=20;warmup_run_discarded_per_clone=1;p95_p5_ratio=1.077
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,1,2.080,1780.3,1195,0,26290,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=1
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,2,2.090,1754.1,1225,0,17068,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=2
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,3,2.130,1816.2,1193,0,23038,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=3
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,4,2.080,1746.3,1212,0,23047,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=4
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,5,2.110,1750.3,1186,0,17777,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=5
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,6,2.100,1812.2,1179,0,22726,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=6
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,7,2.120,1768.4,1183,0,22335,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=7
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,8,2.120,1696.1,1192,0,24783,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=8
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,9,2.080,1734.1,1203,0,15135,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=9
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,10,2.080,1786.2,1208,0,21434,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=10
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,11,2.110,1786.2,1180,0,26763,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=11
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,12,2.070,1766.2,1204,0,27737,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=12
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,13,2.070,1732.2,1213,0,26467,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=13
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,14,2.060,1789.9,1212,0,19609,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=14
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,15,2.110,1782.1,1172,1,19220,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=15
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,16,2.120,1770.3,1186,0,22520,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=16
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,17,2.060,1732.3,1208,0,18707,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=17
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,18,2.060,1750.2,1199,0,24244,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=18
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,19,2.050,1738.3,1216,0,24770,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=19
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,20,2.060,1766.2,1212,2,22176,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=20
2026-09-20,vep-rs,0.1.0-23a294cf,1kg_highcov_chr21_multisample,GRCh38,r8gd.8xlarge,median_of_20,2.080,1766.2,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=arm64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;p5=2.051;p25=2.063;p75=2.110;p95=2.129;min=2.050;max=2.130;n_clones=20;warmup_run_discarded_per_clone=1;p95_p5_ratio=1.039
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21_multisample,GRCh38,r8id.8xlarge,1,2.380,1820.3,1461,1,29721,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=1
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21_multisample,GRCh38,r8id.8xlarge,2,2.390,1734.2,1454,0,41038,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=2
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21_multisample,GRCh38,r8id.8xlarge,3,2.390,1708.3,1435,0,45460,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=3
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21_multisample,GRCh38,r8id.8xlarge,4,2.340,1714.1,1454,0,38493,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=4
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21_multisample,GRCh38,r8id.8xlarge,5,2.380,1780.2,1472,1,21229,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=5
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21_multisample,GRCh38,r8id.8xlarge,6,2.500,1710.1,1423,0,25591,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=6
2026-09-20,vep-rs,0.1.0-48b2a959,1kg_highcov_chr21_multisample,GRCh38,r8id.8xlarge,7,2.360,1734.1,1452,0,45257,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260920T012411Z;arch=x86_64;condition=with_gt;local_nvme=true;n_timed=20;suite_id=s06m;clone_run_index=7
